date,countries_and_territories,year,daily_confirmed_cases,daily_deaths
2020-12-03,Gambia,2020,22,0
2020-12-04,Gambia,2020,2,0
2020-12-05,Gambia,2020,0,0
2020-12-06,Gambia,2020,3,0
2020-12-07,Gambia,2020,0,0
2020-12-08,Gambia,2020,0,0
2020-12-09,Gambia,2020,2,0
2020-12-10,Gambia,2020,4,0
2020-12-11,Gambia,2020,3,0
2020-12-12,Gambia,2020,0,0
2020-12-13,Gambia,2020,1,0
2020-12-14,Gambia,2020,2,0
2020-03-24,Gambia,2020,1,1
2020-06-21,Gambia,2020,1,1
2020-07-07,Gambia,2020,4,1
2020-07-19,Gambia,2020,15,1
2020-07-23,Gambia,2020,34,1
2020-07-25,Gambia,2020,46,1
2020-08-01,Gambia,2020,95,1
2020-08-13,Gambia,2020,131,1
2020-09-03,Gambia,2020,38,1
2020-09-11,Gambia,2020,37,1
2020-09-14,Gambia,2020,29,1
2020-09-19,Gambia,2020,12,1
2020-09-28,Gambia,2020,14,1
2020-09-30,Gambia,2020,10,1
2020-10-02,Gambia,2020,5,1
2020-10-13,Gambia,2020,4,1
2020-10-23,Gambia,2020,2,1
2020-11-04,Gambia,2020,7,1
2020-11-08,Gambia,2020,3,1
2020-11-12,Gambia,2020,13,1
2020-11-22,Gambia,2020,21,1
2020-07-28,Gambia,2020,49,2
2020-08-06,Gambia,2020,128,2
2020-09-04,Gambia,2020,34,2
2020-09-13,Gambia,2020,14,2
2020-09-16,Gambia,2020,23,2
2020-09-17,Gambia,2020,12,2
2020-09-22,Gambia,2020,14,2
2020-10-03,Gambia,2020,1,2
2020-10-07,Gambia,2020,19,2
2020-08-08,Gambia,2020,155,3
2020-08-22,Gambia,2020,36,3
2020-08-25,Gambia,2020,148,3
2020-08-26,Gambia,2020,101,3
2020-08-27,Gambia,2020,22,3
2020-08-29,Gambia,2020,54,3
2020-08-10,Gambia,2020,145,4
2020-08-16,Gambia,2020,66,4
2020-08-21,Gambia,2020,113,4
2020-08-05,Gambia,2020,173,5
2020-08-15,Gambia,2020,67,7
2020-08-12,Gambia,2020,111,9
2020-08-17,Gambia,2020,183,9
2020-08-14,Gambia,2020,79,10
2020-10-23,Greece,2020,882,15
2020-11-05,Greece,2020,2646,18
2020-11-06,Greece,2020,2915,29
2020-11-08,Greece,2020,2555,34
2020-11-09,Greece,2020,1889,35
2020-11-10,Greece,2020,1489,41
2020-11-11,Greece,2020,2383,41
2020-11-12,Greece,2020,2751,43
2020-11-13,Greece,2020,3316,50
2020-11-14,Greece,2020,3038,38
2020-11-15,Greece,2020,2835,38
2020-11-16,Greece,2020,1695,71
2020-11-17,Greece,2020,2198,59
2020-11-18,Greece,2020,2422,63
2020-11-19,Greece,2020,3209,60
2020-11-20,Greece,2020,3227,59
2020-11-21,Greece,2020,2551,72
2020-11-22,Greece,2020,2309,108
2020-11-23,Greece,2020,1498,103
2020-11-24,Greece,2020,1387,84
2020-11-25,Greece,2020,2131,101
2020-11-26,Greece,2020,2151,87
2020-11-27,Greece,2020,2018,99
2020-11-28,Greece,2020,1981,101
2020-11-29,Greece,2020,1747,121
2020-11-30,Greece,2020,1193,98
2020-12-01,Greece,2020,1044,85
2020-12-02,Greece,2020,2199,111
2020-12-03,Greece,2020,2185,89
2020-12-04,Greece,2020,1882,100
2020-12-05,Greece,2020,1648,98
2020-12-06,Greece,2020,1383,98
2020-12-07,Greece,2020,903,101
2020-12-08,Greece,2020,1250,89
2020-12-09,Greece,2020,1324,102
2020-12-10,Greece,2020,1675,95
2020-12-11,Greece,2020,1533,81
2020-12-12,Greece,2020,1395,102
2020-12-13,Greece,2020,1194,68
2020-12-14,Greece,2020,692,85
2020-01-01,Greece,2020,0,0
2020-01-02,Greece,2020,0,0
2020-01-03,Greece,2020,0,0
2020-01-04,Greece,2020,0,0
2020-01-05,Greece,2020,0,0
2020-01-06,Greece,2020,0,0
2020-01-07,Greece,2020,0,0
2020-01-08,Greece,2020,0,0
2020-01-09,Greece,2020,0,0
2020-01-10,Greece,2020,0,0
2020-01-11,Greece,2020,0,0
2020-01-12,Greece,2020,0,0
2020-01-13,Greece,2020,0,0
2020-01-14,Greece,2020,0,0
2020-01-15,Greece,2020,0,0
2020-01-16,Greece,2020,0,0
2020-01-17,Greece,2020,0,0
2020-01-18,Greece,2020,0,0
2020-01-19,Greece,2020,0,0
2020-01-20,Greece,2020,0,0
2020-01-21,Greece,2020,0,0
2020-01-22,Greece,2020,0,0
2020-01-23,Greece,2020,0,0
2020-01-24,Greece,2020,0,0
2020-01-25,Greece,2020,0,0
2020-01-26,Greece,2020,0,0
2020-01-27,Greece,2020,0,0
2020-01-28,Greece,2020,0,0
2020-01-29,Greece,2020,0,0
2020-01-30,Greece,2020,0,0
2020-01-31,Greece,2020,0,0
2020-02-01,Greece,2020,0,0
2020-02-02,Greece,2020,0,0
2020-02-03,Greece,2020,0,0
2020-02-04,Greece,2020,0,0
2020-02-05,Greece,2020,0,0
2020-02-06,Greece,2020,0,0
2020-02-07,Greece,2020,0,0
2020-02-08,Greece,2020,0,0
2020-02-09,Greece,2020,0,0
2020-02-10,Greece,2020,0,0
2020-02-11,Greece,2020,0,0
2020-02-12,Greece,2020,0,0
2020-02-13,Greece,2020,0,0
2020-02-14,Greece,2020,0,0
2020-02-15,Greece,2020,0,0
2020-02-16,Greece,2020,0,0
2020-02-17,Greece,2020,0,0
2020-02-18,Greece,2020,0,0
2020-02-19,Greece,2020,0,0
2020-02-20,Greece,2020,0,0
2020-02-21,Greece,2020,0,0
2020-02-22,Greece,2020,0,0
2020-02-23,Greece,2020,0,0
2020-02-24,Greece,2020,0,0
2020-02-25,Greece,2020,0,0
2020-02-26,Greece,2020,0,0
2020-02-27,Greece,2020,1,0
2020-02-28,Greece,2020,2,0
2020-02-29,Greece,2020,1,0
2020-03-01,Greece,2020,3,0
2020-03-02,Greece,2020,0,0
2020-03-05,Greece,2020,3,0
2020-03-06,Greece,2020,22,0
2020-03-07,Greece,2020,13,0
2020-03-08,Greece,2020,21,0
2020-03-09,Greece,2020,7,0
2020-03-10,Greece,2020,11,0
2020-03-11,Greece,2020,6,0
2020-03-13,Greece,2020,34,0
2020-03-14,Greece,2020,57,0
2020-03-17,Greece,2020,21,0
2020-03-19,Greece,2020,31,0
2020-03-20,Greece,2020,46,0
2020-04-18,Greece,2020,0,0
2020-04-19,Greece,2020,0,0
2020-04-23,Greece,2020,7,0
2020-04-26,Greece,2020,16,0
2020-04-27,Greece,2020,0,0
2020-04-29,Greece,2020,0,0
2020-05-02,Greece,2020,0,0
2020-05-06,Greece,2020,10,0
2020-05-11,Greece,2020,6,0
2020-05-12,Greece,2020,10,0
2020-05-20,Greece,2020,4,0
2020-05-25,Greece,2020,2,0
2020-05-28,Greece,2020,11,0
2020-05-30,Greece,2020,3,0
2020-05-31,Greece,2020,6,0
2020-06-01,Greece,2020,2,0
2020-06-03,Greece,2020,19,0
2020-06-04,Greece,2020,0,0
2020-06-06,Greece,2020,15,0
2020-06-07,Greece,2020,13,0
2020-06-08,Greece,2020,17,0
2020-06-11,Greece,2020,10,0
2020-06-12,Greece,2020,20,0
2020-06-13,Greece,2020,20,0
2020-06-14,Greece,2020,4,0
2020-06-15,Greece,2020,9,0
2020-06-22,Greece,2020,10,0
2020-06-23,Greece,2020,21,0
2020-06-24,Greece,2020,15,0
2020-06-25,Greece,2020,8,0
2020-06-27,Greece,2020,22,0
2020-06-28,Greece,2020,23,0
2020-06-29,Greece,2020,10,0
2020-06-30,Greece,2020,14,0
2020-07-02,Greece,2020,23,0
2020-07-03,Greece,2020,26,0
2020-07-04,Greece,2020,28,0
2020-07-05,Greece,2020,25,0
2020-07-06,Greece,2020,8,0
2020-07-07,Greece,2020,43,0
2020-07-09,Greece,2020,33,0
2020-07-10,Greece,2020,50,0
2020-07-11,Greece,2020,60,0
2020-07-12,Greece,2020,40,0
2020-07-13,Greece,2020,31,0
2020-07-14,Greece,2020,23,0
2020-07-15,Greece,2020,57,0
2020-07-16,Greece,2020,27,0
2020-07-17,Greece,2020,29,0
2020-07-19,Greece,2020,19,0
2020-07-20,Greece,2020,24,0
2020-07-25,Greece,2020,25,0
2020-07-26,Greece,2020,31,0
2020-07-28,Greece,2020,34,0
2020-07-30,Greece,2020,57,0
2020-07-31,Greece,2020,65,0
2020-08-02,Greece,2020,110,0
2020-08-05,Greece,2020,118,0
2020-08-07,Greece,2020,150,0
2020-08-08,Greece,2020,147,0
2020-08-21,Greece,2020,250,0
2020-08-25,Greece,2020,155,0
2020-03-12,Greece,2020,9,1
2020-03-16,Greece,2020,103,1
2020-03-18,Greece,2020,35,1
2020-04-02,Greece,2020,61,1
2020-04-14,Greece,2020,31,1
2020-04-16,Greece,2020,22,1
2020-05-01,Greece,2020,15,1
2020-05-04,Greece,2020,6,1
2020-05-07,Greece,2020,21,1
2020-05-08,Greece,2020,15,1
2020-05-10,Greece,2020,19,1
2020-05-13,Greece,2020,18,1
2020-05-15,Greece,2020,10,1
2020-05-18,Greece,2020,15,1
2020-05-21,Greece,2020,10,1
2020-05-23,Greece,2020,20,1
2020-05-26,Greece,2020,4,1
2020-05-27,Greece,2020,10,1
2020-06-05,Greece,2020,15,1
2020-06-10,Greece,2020,9,1
2020-06-16,Greece,2020,13,1
2020-06-17,Greece,2020,14,1
2020-06-19,Greece,2020,24,1
2020-06-20,Greece,2020,10,1
2020-06-21,Greece,2020,19,1
2020-06-26,Greece,2020,11,1
2020-07-01,Greece,2020,19,1
2020-07-08,Greece,2020,27,1
2020-07-18,Greece,2020,25,1
2020-07-21,Greece,2020,5,1
2020-07-24,Greece,2020,33,1
2020-07-27,Greece,2020,27,1
2020-07-29,Greece,2020,52,1
2020-08-04,Greece,2020,75,1
2020-08-06,Greece,2020,118,1
2020-08-09,Greece,2020,151,1
2020-08-10,Greece,2020,202,1
2020-08-11,Greece,2020,126,1
2020-08-12,Greece,2020,193,1
2020-08-26,Greece,2020,168,1
2020-08-30,Greece,2020,177,1
2020-09-05,Greece,2020,202,1
2020-09-06,Greece,2020,186,1
2020-09-09,Greece,2020,169,1
2020-10-10,Greece,2020,391,1
2020-03-15,Greece,2020,38,2
2020-03-23,Greece,2020,94,2
2020-03-24,Greece,2020,71,2
2020-03-26,Greece,2020,78,2
2020-03-28,Greece,2020,74,2
2020-04-08,Greece,2020,77,2
2020-04-09,Greece,2020,52,2
2020-04-15,Greece,2020,25,2
2020-05-05,Greece,2020,6,2
2020-05-09,Greece,2020,13,2
2020-05-17,Greece,2020,9,2
2020-05-19,Greece,2020,2,2
2020-05-22,Greece,2020,3,2
2020-05-24,Greece,2020,3,2
2020-05-29,Greece,2020,3,2
2020-06-09,Greece,2020,52,2
2020-06-18,Greece,2020,55,2
2020-07-22,Greece,2020,36,2
2020-08-03,Greece,2020,75,2
2020-08-13,Greece,2020,235,2
2020-08-15,Greece,2020,251,2
2020-08-17,Greece,2020,217,2
2020-08-18,Greece,2020,147,2
2020-08-19,Greece,2020,250,2
2020-08-23,Greece,2020,243,2
2020-08-24,Greece,2020,283,2
2020-08-31,Greece,2020,157,2
2020-09-03,Greece,2020,233,2
2020-09-13,Greece,2020,302,2
2020-09-19,Greece,2020,338,2
2020-10-02,Greece,2020,411,2
2020-03-21,Greece,2020,31,3
2020-03-25,Greece,2020,48,3
2020-04-03,Greece,2020,139,3
2020-04-10,Greece,2020,71,3
2020-04-12,Greece,2020,70,3
2020-04-17,Greece,2020,15,3
2020-04-30,Greece,2020,42,3
2020-05-03,Greece,2020,29,3
2020-05-14,Greece,2020,16,3
2020-07-23,Greece,2020,29,3
2020-08-01,Greece,2020,76,3
2020-08-16,Greece,2020,226,3
2020-08-20,Greece,2020,212,3
2020-08-22,Greece,2020,204,3
2020-09-10,Greece,2020,248,3
2020-09-12,Greece,2020,282,3
2020-09-14,Greece,2020,204,3
2020-09-16,Greece,2020,310,3
2020-09-17,Greece,2020,311,3
2020-09-26,Greece,2020,286,3
2020-09-28,Greece,2020,216,3
2020-10-01,Greece,2020,352,3
2020-10-07,Greece,2020,399,3
2020-03-27,Greece,2020,71,4
2020-03-29,Greece,2020,95,4
2020-04-11,Greece,2020,56,4
2020-04-24,Greece,2020,55,4
2020-05-16,Greece,2020,40,4
2020-06-02,Greece,2020,1,4
2020-09-01,Greece,2020,183,4
2020-09-07,Greece,2020,138,4
2020-09-11,Greece,2020,372,4
2020-09-20,Greece,2020,240,4
2020-09-29,Greece,2020,263,4
2020-10-05,Greece,2020,229,4
2020-10-08,Greece,2020,406,4
2020-03-22,Greece,2020,35,5
2020-03-31,Greece,2020,56,5
2020-04-06,Greece,2020,62,5
2020-04-13,Greece,2020,33,5
2020-04-20,Greece,2020,28,5
2020-04-22,Greece,2020,156,5
2020-04-25,Greece,2020,27,5
2020-08-14,Greece,2020,204,5
2020-08-27,Greece,2020,293,5
2020-08-29,Greece,2020,269,5
2020-09-02,Greece,2020,207,5
2020-09-04,Greece,2020,241,5
2020-09-08,Greece,2020,139,5
2020-09-15,Greece,2020,180,5
2020-09-24,Greece,2020,358,5
2020-09-30,Greece,2020,416,5
2020-10-03,Greece,2020,460,5
2020-10-11,Greece,2020,306,5
2020-10-25,Greece,2020,935,5
2020-10-31,Greece,2020,1686,5
2020-03-30,Greece,2020,95,6
2020-04-01,Greece,2020,102,6
2020-04-04,Greece,2020,99,6
2020-04-07,Greece,2020,20,6
2020-04-21,Greece,2020,10,6
2020-04-28,Greece,2020,28,6
2020-08-28,Greece,2020,251,6
2020-09-22,Greece,2020,453,6
2020-10-09,Greece,2020,434,6
2020-10-14,Greece,2020,408,6
2020-10-22,Greece,2020,865,6
2020-11-01,Greece,2020,2055,6
2020-09-21,Greece,2020,164,7
2020-09-27,Greece,2020,315,7
2020-10-04,Greece,2020,267,7
2020-10-13,Greece,2020,294,7
2020-10-15,Greece,2020,435,7
2020-10-27,Greece,2020,714,7
2020-11-03,Greece,2020,1151,7
2020-09-23,Greece,2020,333,8
2020-10-06,Greece,2020,300,8
2020-10-17,Greece,2020,503,8
2020-10-21,Greece,2020,667,8
2020-04-05,Greece,2020,60,9
2020-09-18,Greece,2020,359,9
2020-09-25,Greece,2020,341,9
2020-10-19,Greece,2020,438,9
2020-11-02,Greece,2020,1678,9
2020-10-18,Greece,2020,482,10
2020-10-24,Greece,2020,841,10
2020-10-26,Greece,2020,790,10
2020-10-29,Greece,2020,1547,10
2020-10-20,Greece,2020,432,11
2020-10-28,Greece,2020,1256,12
2020-10-30,Greece,2020,1211,12
2020-10-12,Greece,2020,280,13
2020-10-16,Greece,2020,452,13
2020-11-04,Greece,2020,2166,13
2020-11-07,Greece,2020,2447,13
2020-03-14,Guinea,2020,1,0
2020-03-15,Guinea,2020,0,0
2020-03-17,Guinea,2020,0,0
2020-03-18,Guinea,2020,0,0
2020-03-19,Guinea,2020,0,0
2020-03-20,Guinea,2020,0,0
2020-03-21,Guinea,2020,1,0
2020-03-22,Guinea,2020,0,0
2020-03-23,Guinea,2020,0,0
2020-03-24,Guinea,2020,0,0
2020-03-25,Guinea,2020,2,0
2020-03-26,Guinea,2020,0,0
2020-03-27,Guinea,2020,1,0
2020-03-28,Guinea,2020,0,0
2020-03-29,Guinea,2020,3,0
2020-03-30,Guinea,2020,0,0
2020-03-31,Guinea,2020,8,0
2020-04-01,Guinea,2020,0,0
2020-04-02,Guinea,2020,14,0
2020-04-03,Guinea,2020,22,0
2020-04-04,Guinea,2020,0,0
2020-04-05,Guinea,2020,59,0
2020-04-06,Guinea,2020,10,0
2020-04-07,Guinea,2020,7,0
2020-04-08,Guinea,2020,16,0
2020-04-09,Guinea,2020,20,0
2020-04-10,Guinea,2020,30,0
2020-04-11,Guinea,2020,18,0
2020-04-12,Guinea,2020,38,0
2020-04-13,Guinea,2020,0,0
2020-04-14,Guinea,2020,69,0
2020-04-15,Guinea,2020,44,0
2020-04-17,Guinea,2020,34,0
2020-04-19,Guinea,2020,0,0
2020-04-21,Guinea,2020,43,0
2020-04-23,Guinea,2020,73,0
2020-04-24,Guinea,2020,101,0
2020-04-25,Guinea,2020,92,0
2020-04-27,Guinea,2020,98,0
2020-04-28,Guinea,2020,69,0
2020-04-29,Guinea,2020,77,0
2020-04-30,Guinea,2020,111,0
2020-05-01,Guinea,2020,144,0
2020-05-02,Guinea,2020,42,0
2020-05-03,Guinea,2020,49,0
2020-05-04,Guinea,2020,0,0
2020-05-08,Guinea,2020,71,0
2020-05-09,Guinea,2020,82,0
2020-05-10,Guinea,2020,33,0
2020-05-11,Guinea,2020,104,0
2020-05-12,Guinea,2020,67,0
2020-05-13,Guinea,2020,0,0
2020-05-15,Guinea,2020,99,0
2020-05-18,Guinea,2020,0,0
2020-05-19,Guinea,2020,138,0
2020-05-21,Guinea,2020,0,0
2020-05-23,Guinea,2020,0,0
2020-05-25,Guinea,2020,99,0
2020-05-26,Guinea,2020,0,0
2020-05-27,Guinea,2020,83,0
2020-05-30,Guinea,2020,103,0
2020-06-01,Guinea,2020,65,0
2020-06-02,Guinea,2020,73,0
2020-06-03,Guinea,2020,0,0
2020-06-04,Guinea,2020,42,0
2020-06-05,Guinea,2020,105,0
2020-06-06,Guinea,2020,69,0
2020-06-07,Guinea,2020,57,0
2020-06-08,Guinea,2020,48,0
2020-06-09,Guinea,2020,51,0
2020-06-10,Guinea,2020,42,0
2020-06-11,Guinea,2020,0,0
2020-06-12,Guinea,2020,114,0
2020-06-15,Guinea,2020,48,0
2020-06-17,Guinea,2020,67,0
2020-06-18,Guinea,2020,29,0
2020-06-19,Guinea,2020,173,0
2020-06-21,Guinea,2020,56,0
2020-06-22,Guinea,2020,28,0
2020-06-23,Guinea,2020,0,0
2020-06-25,Guinea,2020,70,0
2020-06-26,Guinea,2020,37,0
2020-06-27,Guinea,2020,49,0
2020-06-30,Guinea,2020,9,0
2020-07-02,Guinea,2020,13,0
2020-07-03,Guinea,2020,46,0
2020-07-04,Guinea,2020,71,0
2020-07-06,Guinea,2020,40,0
2020-07-07,Guinea,2020,26,0
2020-07-08,Guinea,2020,61,0
2020-07-09,Guinea,2020,0,0
2020-07-12,Guinea,2020,75,0
2020-07-13,Guinea,2020,97,0
2020-07-14,Guinea,2020,0,0
2020-07-15,Guinea,2020,0,0
2020-07-17,Guinea,2020,0,0
2020-07-19,Guinea,2020,61,0
2020-07-20,Guinea,2020,53,0
2020-07-23,Guinea,2020,95,0
2020-07-25,Guinea,2020,61,0
2020-07-26,Guinea,2020,60,0
2020-07-30,Guinea,2020,57,0
2020-07-31,Guinea,2020,59,0
2020-08-01,Guinea,2020,66,0
2020-08-02,Guinea,2020,9,0
2020-08-03,Guinea,2020,47,0
2020-08-04,Guinea,2020,0,0
2020-08-07,Guinea,2020,89,0
2020-08-09,Guinea,2020,98,0
2020-08-10,Guinea,2020,55,0
2020-08-11,Guinea,2020,0,0
2020-08-12,Guinea,2020,88,0
2020-08-13,Guinea,2020,98,0
2020-08-14,Guinea,2020,82,0
2020-08-15,Guinea,2020,62,0
2020-08-16,Guinea,2020,83,0
2020-08-18,Guinea,2020,138,0
2020-08-21,Guinea,2020,84,0
2020-08-22,Guinea,2020,56,0
2020-08-23,Guinea,2020,0,0
2020-08-24,Guinea,2020,35,0
2020-08-27,Guinea,2020,39,0
2020-08-30,Guinea,2020,0,0
2020-08-31,Guinea,2020,120,0
2020-09-01,Guinea,2020,38,0
2020-09-02,Guinea,2020,70,0
2020-09-03,Guinea,2020,0,0
2020-09-06,Guinea,2020,70,0
2020-09-07,Guinea,2020,73,0
2020-09-08,Guinea,2020,76,0
2020-09-10,Guinea,2020,37,0
2020-09-11,Guinea,2020,61,0
2020-09-12,Guinea,2020,33,0
2020-09-13,Guinea,2020,41,0
2020-09-14,Guinea,2020,0,0
2020-09-15,Guinea,2020,41,0
2020-09-16,Guinea,2020,50,0
2020-09-17,Guinea,2020,43,0
2020-09-18,Guinea,2020,0,0
2020-09-19,Guinea,2020,77,0
2020-09-20,Guinea,2020,55,0
2020-09-23,Guinea,2020,43,0
2020-09-24,Guinea,2020,47,0
2020-09-25,Guinea,2020,44,0
2020-09-26,Guinea,2020,0,0
2020-09-28,Guinea,2020,32,0
2020-09-29,Guinea,2020,18,0
2020-09-30,Guinea,2020,36,0
2020-10-01,Guinea,2020,18,0
2020-10-02,Guinea,2020,0,0
2020-10-03,Guinea,2020,83,0
2020-10-04,Guinea,2020,0,0
2020-10-05,Guinea,2020,19,0
2020-10-08,Guinea,2020,0,0
2020-10-09,Guinea,2020,38,0
2020-10-10,Guinea,2020,53,0
2020-10-12,Guinea,2020,26,0
2020-10-14,Guinea,2020,72,0
2020-10-15,Guinea,2020,54,0
2020-10-16,Guinea,2020,67,0
2020-10-17,Guinea,2020,107,0
2020-10-18,Guinea,2020,116,0
2020-10-19,Guinea,2020,40,0
2020-10-20,Guinea,2020,0,0
2020-10-21,Guinea,2020,20,0
2020-10-23,Guinea,2020,0,0
2020-10-24,Guinea,2020,0,0
2020-10-25,Guinea,2020,34,0
2020-10-26,Guinea,2020,0,0
2020-10-27,Guinea,2020,0,0
2020-10-28,Guinea,2020,150,0
2020-10-29,Guinea,2020,0,0
2020-10-30,Guinea,2020,201,0
2020-11-01,Guinea,2020,0,0
2020-11-03,Guinea,2020,18,0
2020-11-04,Guinea,2020,0,0
2020-11-05,Guinea,2020,118,0
2020-11-06,Guinea,2020,32,0
2020-11-07,Guinea,2020,0,0
2020-11-08,Guinea,2020,37,0
2020-11-10,Guinea,2020,33,0
2020-11-11,Guinea,2020,25,0
2020-11-12,Guinea,2020,32,0
2020-11-13,Guinea,2020,21,0
2020-11-14,Guinea,2020,0,0
2020-11-15,Guinea,2020,48,0
2020-11-17,Guinea,2020,13,0
2020-11-18,Guinea,2020,30,0
2020-11-19,Guinea,2020,59,0
2020-11-20,Guinea,2020,0,0
2020-11-21,Guinea,2020,85,0
2020-11-22,Guinea,2020,0,0
2020-11-23,Guinea,2020,28,0
2020-11-24,Guinea,2020,37,0
2020-11-26,Guinea,2020,20,0
2020-11-27,Guinea,2020,0,0
2020-11-28,Guinea,2020,90,0
2020-11-29,Guinea,2020,0,0
2020-11-30,Guinea,2020,0,0
2020-12-01,Guinea,2020,80,0
2020-12-02,Guinea,2020,0,0
2020-12-03,Guinea,2020,24,0
2020-12-04,Guinea,2020,43,0
2020-12-05,Guinea,2020,0,0
2020-12-06,Guinea,2020,47,0
2020-12-07,Guinea,2020,0,0
2020-12-09,Guinea,2020,0,0
2020-12-10,Guinea,2020,61,0
2020-12-11,Guinea,2020,43,0
2020-12-12,Guinea,2020,30,0
2020-12-13,Guinea,2020,22,0
2020-12-14,Guinea,2020,0,0
2020-04-16,Guinea,2020,41,1
2020-04-22,Guinea,2020,66,1
2020-04-26,Guinea,2020,42,1
2020-05-06,Guinea,2020,101,1
2020-05-07,Guinea,2020,45,1
2020-05-16,Guinea,2020,58,1
2020-05-17,Guinea,2020,127,1
2020-05-22,Guinea,2020,204,1
2020-05-24,Guinea,2020,109,1
2020-05-28,Guinea,2020,88,1
2020-05-29,Guinea,2020,107,1
2020-05-31,Guinea,2020,50,1
2020-06-13,Guinea,2020,54,1
2020-06-14,Guinea,2020,58,1
2020-06-16,Guinea,2020,40,1
2020-06-20,Guinea,2020,63,1
2020-06-28,Guinea,2020,31,1
2020-06-29,Guinea,2020,51,1
2020-07-05,Guinea,2020,49,1
2020-07-11,Guinea,2020,88,1
2020-07-16,Guinea,2020,135,1
2020-07-18,Guinea,2020,154,1
2020-07-21,Guinea,2020,46,1
2020-07-22,Guinea,2020,62,1
2020-07-24,Guinea,2020,59,1
2020-07-27,Guinea,2020,81,1
2020-07-29,Guinea,2020,71,1
2020-08-06,Guinea,2020,86,1
2020-08-08,Guinea,2020,113,1
2020-08-17,Guinea,2020,139,1
2020-08-19,Guinea,2020,95,1
2020-08-20,Guinea,2020,77,1
2020-08-25,Guinea,2020,46,1
2020-08-28,Guinea,2020,46,1
2020-08-29,Guinea,2020,38,1
2020-09-04,Guinea,2020,47,1
2020-09-05,Guinea,2020,53,1
2020-09-21,Guinea,2020,39,1
2020-09-22,Guinea,2020,19,1
2020-09-27,Guinea,2020,70,1
2020-10-06,Guinea,2020,46,1
2020-10-07,Guinea,2020,63,1
2020-10-11,Guinea,2020,42,1
2020-10-13,Guinea,2020,40,1
2020-10-22,Guinea,2020,97,1
2020-10-31,Guinea,2020,52,1
2020-11-02,Guinea,2020,123,1
2020-11-09,Guinea,2020,26,1
2020-11-16,Guinea,2020,26,1
2020-11-25,Guinea,2020,66,1
2020-04-18,Guinea,2020,39,2
2020-04-20,Guinea,2020,102,2
2020-05-05,Guinea,2020,124,2
2020-05-20,Guinea,2020,67,2
2020-06-24,Guinea,2020,116,2
2020-07-01,Guinea,2020,40,2
2020-07-10,Guinea,2020,184,2
2020-07-28,Guinea,2020,47,2
2020-08-05,Guinea,2020,125,2
2020-09-09,Guinea,2020,50,2
2020-05-14,Guinea,2020,161,3
2020-08-26,Guinea,2020,115,3
2020-12-08,Guinea,2020,31,3
2020-03-16,Guyana,2020,3,0
2020-03-17,Guyana,2020,0,0
2020-03-18,Guyana,2020,0,0
2020-03-19,Guyana,2020,1,0
2020-03-20,Guyana,2020,0,0
2020-03-21,Guyana,2020,0,0
2020-03-22,Guyana,2020,0,0
2020-03-23,Guyana,2020,0,0
2020-03-24,Guyana,2020,0,0
2020-03-25,Guyana,2020,0,0
2020-03-26,Guyana,2020,0,0
2020-03-27,Guyana,2020,0,0
2020-03-28,Guyana,2020,0,0
2020-03-29,Guyana,2020,3,0
2020-03-30,Guyana,2020,0,0
2020-03-31,Guyana,2020,0,0
2020-04-03,Guyana,2020,0,0
2020-04-04,Guyana,2020,4,0
2020-04-05,Guyana,2020,1,0
2020-04-06,Guyana,2020,5,0
2020-04-08,Guyana,2020,2,0
2020-04-10,Guyana,2020,0,0
2020-04-11,Guyana,2020,3,0
2020-04-12,Guyana,2020,5,0
2020-04-13,Guyana,2020,0,0
2020-04-14,Guyana,2020,2,0
2020-04-15,Guyana,2020,1,0
2020-04-16,Guyana,2020,7,0
2020-04-17,Guyana,2020,2,0
2020-04-18,Guyana,2020,6,0
2020-04-20,Guyana,2020,2,0
2020-04-21,Guyana,2020,1,0
2020-04-22,Guyana,2020,1,0
2020-04-23,Guyana,2020,0,0
2020-04-24,Guyana,2020,3,0
2020-04-26,Guyana,2020,1,0
2020-04-27,Guyana,2020,0,0
2020-04-28,Guyana,2020,0,0
2020-04-29,Guyana,2020,1,0
2020-04-30,Guyana,2020,3,0
2020-05-02,Guyana,2020,0,0
2020-05-03,Guyana,2020,0,0
2020-05-04,Guyana,2020,0,0
2020-05-05,Guyana,2020,10,0
2020-05-07,Guyana,2020,0,0
2020-05-08,Guyana,2020,0,0
2020-05-09,Guyana,2020,1,0
2020-05-10,Guyana,2020,3,0
2020-05-11,Guyana,2020,7,0
2020-05-12,Guyana,2020,5,0
2020-05-13,Guyana,2020,4,0
2020-05-14,Guyana,2020,0,0
2020-05-15,Guyana,2020,0,0
2020-05-16,Guyana,2020,3,0
2020-05-17,Guyana,2020,1,0
2020-05-18,Guyana,2020,0,0
2020-05-19,Guyana,2020,7,0
2020-05-20,Guyana,2020,1,0
2020-05-21,Guyana,2020,0,0
2020-05-22,Guyana,2020,2,0
2020-05-23,Guyana,2020,0,0
2020-05-24,Guyana,2020,0,0
2020-05-25,Guyana,2020,8,0
2020-05-27,Guyana,2020,2,0
2020-05-28,Guyana,2020,0,0
2020-05-29,Guyana,2020,11,0
2020-05-30,Guyana,2020,0,0
2020-06-01,Guyana,2020,1,0
2020-06-02,Guyana,2020,0,0
2020-06-03,Guyana,2020,0,0
2020-06-04,Guyana,2020,0,0
2020-06-05,Guyana,2020,0,0
2020-06-06,Guyana,2020,0,0
